run_valid,group,scenario,backend,op,ok,excluded_invalid_samples,unsupported,failed,reason,metric,unit,n,min,median,p95,max,mean,stddev,cv,method
true,blob,blob/nix-closure,amber-go-s3,push_initial,3,0,0,0,,wall_ns,ns,3,187503103,191772776,194164990,194164990,191146956.33333334,3374747.7374734743,0.017655252284469496,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,push_initial,3,0,0,0,,cpu_ns,ns,3,150945000,157815000,158044000,158044000,155601333.33333334,4034128.199913004,0.025926051618535853,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,push_initial,3,0,0,0,,max_rss_bytes,bytes,3,72577024,89858048,92999680,92999680,85144917.33333333,10996882.287011594,0.12915488829427088,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,push_initial,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,563490786.8818164,570519654.9900284,583511660.6043581,583511660.6043581,572507367.4920677,10157366.631985005,0.017741896801224552,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,push_initial,3,0,0,0,,logical_bytes,bytes,3,109410138,109410183,109410247,109410247,109410189.33333333,54.77529856909347,0.0000005006416578095201,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,push_noop,3,0,0,0,,wall_ns,ns,3,18852286,19935630,20368568,20368568,19718828,781044.2409262103,0.039609059976901784,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,push_noop,3,0,0,0,,cpu_ns,ns,3,24029000,27870000,27922000,27922000,26607000,2232764.877903627,0.0839164459692422,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,push_noop,3,0,0,0,,max_rss_bytes,bytes,3,72577024,89858048,92999680,92999680,85144917.33333333,10996882.287011594,0.12915488829427088,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,push_noop,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,336253.3880634122,343555.73413029837,363298.11673767306,363298.11673767306,347702.4129771279,13991.088104938592,0.04023868567705032,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,push_noop,3,0,0,0,,logical_bytes,bytes,3,6849,6849,6849,6849,6849,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,pull_fresh,3,0,0,0,,wall_ns,ns,3,71885172,72730655,74839346,74839346,73151724.33333333,1521433.7130398857,0.020798330140614447,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,pull_fresh,3,0,0,0,,cpu_ns,ns,3,80210000,80950000,83287000,83287000,81482333.33333333,1606087.2745070031,0.01971086502808793,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,pull_fresh,3,0,0,0,,max_rss_bytes,bytes,3,72577024,89858048,92999680,92999680,85144917.33333333,10996882.287011594,0.12915488829427088,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,pull_fresh,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,1459841885.8443792,1502166699.8599145,1519835161.5545971,1519835161.5545971,1493947915.7529638,30829524.67616163,0.02063627811323212,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,pull_fresh,3,0,0,0,,logical_bytes,bytes,3,109253568,109253612,109253612,109253612,109253597.33333333,25.40341184434353,0.00000023251785263269254,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,push_incremental,3,0,0,0,,wall_ns,ns,3,176057036,178787282,178991031,178991031,177945116.33333334,1638296.0424142925,0.009206749115527149,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,push_incremental,3,0,0,0,,cpu_ns,ns,3,95170000,97355000,104732000,104732000,99085666.66666667,5010425.763678505,0.050566604961482874,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,push_incremental,3,0,0,0,,max_rss_bytes,bytes,3,72577024,89858048,92999680,92999680,85144917.33333333,10996882.287011594,0.12915488829427088,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,push_incremental,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,329606470.6169551,329685027.59609044,334858465.9803088,334858465.9803088,331383321.39778477,3009819.7955736746,0.009082592880287893,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,push_incremental,3,0,0,0,,logical_bytes,bytes,3,58943490,58954189,58996602,58996602,58964760.333333336,28089.783771566013,0.0004763825649891872,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,pull_incremental,3,0,0,0,,wall_ns,ns,3,62644768,71226256,109853589,109853589,81241537.66666667,25147516.680569325,0.30954013676783626,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,pull_incremental,3,0,0,0,,cpu_ns,ns,3,69947000,70446000,71736000,71736000,70709666.66666667,923184.8857803801,0.013055992614593668,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,pull_incremental,3,0,0,0,,max_rss_bytes,bytes,3,72577024,89858048,92999680,92999680,85144917.33333333,10996882.287011594,0.12915488829427088,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,pull_incremental,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,535734877.0826231,826123726.059671,940137618.5158831,940137618.5158831,767332073.8860592,208513160.48072663,0.2717378402087864,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,pull_incremental,3,0,0,0,,logical_bytes,bytes,3,58841700,58852399,58894703,58894703,58862934,28028.006903809626,0.0004761571501653252,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,retention_cleanup,3,0,0,0,,wall_ns,ns,3,198574431,200083387,204066747,204066747,200908188.33333334,2837535.3197035864,0.014123542416278917,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,retention_cleanup,3,0,0,0,,cpu_ns,ns,3,174094000,174324000,174553000,174553000,174323666.66666666,229500.1815540313,0.0013165176360870755,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,retention_cleanup,3,0,0,0,,max_rss_bytes,bytes,3,72577024,89858048,92999680,92999680,85144917.33333333,10996882.287011594,0.12915488829427088,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,retention_cleanup,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,618823506.800939,631142904.4331402,635938924.0803112,635938924.0803112,628635111.7714634,8828994.573972054,0.014044704803542349,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,blob,blob/nix-closure,amber-go-s3,retention_cleanup,3,0,0,0,,logical_bytes,bytes,3,126281210,126281210,126281300,126281300,126281240,51.96152422706632,0.00000041147461196189015,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-go,history_store,3,0,0,0,,wall_ns,ns,3,8011101160,8098769104,8133858835,8133858835,8081243033,63227636.8874734,0.007823998935470871,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-go,history_store,3,0,0,0,,cpu_ns,ns,3,118295640000,120648768000,120815632000,120815632000,119920013333.33333,1409220509.0607123,0.011751337161242636,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-go,history_store,3,0,0,0,,max_rss_bytes,bytes,3,914882560,989929472,1010974720,1010974720,971928917.3333334,50511788.52106844,0.051970661249237105,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-go,history_store,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,530381028.6744422,532679023.26901555,538508293.6588458,538508293.6588458,533856115.2007678,4189542.706969998,0.007847700134322583,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-go,history_store,3,0,0,0,,logical_bytes,bytes,3,4314044416,4314044416,4314044416,4314044416,4314044416,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-go,history_store,3,0,0,0,,store_apparent_bytes,bytes,3,115988407,115990387,116044675,116044675,116007823,31930.11944857081,0.00027524108825463273,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-go,history_store,3,0,0,0,,store_allocated_bytes,bytes,3,120766464,120766464,120823808,120823808,120785578.66666667,33107.5738364099,0.00027410204266005336,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,amber-go,clone_full,0,0,3,0,these cores ship no repository-to-repository transfer command; what they can do to publish a store is measured in the blob scenario group as a file-level object-storage transport,,,,,,,,,,,
true,git,git/history,amber-go,history_store_incremental,3,0,0,0,,wall_ns,ns,3,2689812703,2718504433,2722279295,2722279295,2710198810.3333335,17755489.994207464,0.006551360707011629,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
